,Nfit,Nres,delta_t,g(t),std_err,std_err_fit
67,1.11357117467,1.83456381805,1.92e-05,1.11253255,0.000600182894937,0.000566142567436
68,1.11173624118,0.930913236395,2.08e-05,1.11122945,0.000481521533657,0.000544402168155
69,1.10996396167,-0.754255028904,2.24e-05,1.11036,0.000455582835498,0.000525072176304
70,1.10825102259,-0.52187560344,2.4e-05,1.108516,0.000663781063303,0.000507740558242
71,1.10659435745,0.259318651581,2.559999e-05,1.10646675,0.000535911032145,0.000492087439774
72,1.10343854037,-2.19876930972,2.88e-05,1.10446065,0.000366066553204,0.000464855327492
73,1.10047591262,-1.21849677188,3.2e-05,1.10101435,0.000466778112571,0.000441886589879
74,1.09768847994,-2.11786512399,3.52e-05,1.0985826,0.000463992787659,0.000422179888608
75,1.09506049222,-1.9642972801,3.839999e-05,1.0958561,0.000622773951366,0.000405034305487
76,1.09257806059,-3.23724496971,4.159999e-05,1.0938404,0.000442276454268,0.000389942503855
77,1.09022892774,-1.91678595344,4.479999e-05,1.09095065,0.000487874308993,0.00037652731104
78,1.08800220436,-2.37802953353,4.799999e-05,1.088869,0.000450417295405,0.000364501629775
79,1.0858881864,-2.42282344147,5.119999e-05,1.086745,0.000393137126204,0.000353642608494
80,1.08196444339,-1.99475822743,5.759999e-05,1.0826322,0.000345181442143,0.000334755662239
81,1.07839829955,-2.72104475102,6.399999e-05,1.07926585,0.0002678916971,0.000318829907277
82,1.07514137031,-0.914836384939,7.039999e-05,1.07542055,0.000358995525564,0.000305168989091
83,1.07215380867,-3.25379501716,7.679999e-05,1.0731081,0.000305568755765,0.000293285634091
84,1.06940247479,-2.67804755773,8.319999e-05,1.0701599,0.00026692097988,0.000282827392507
85,1.06685956568,-3.12114680946,8.959998e-05,1.0677133,0.000308177952651,0.0002735322541
86,1.06450155338,-2.2746784306,9.599998e-05,1.0651048,0.000272679212629,0.000265200834376
87,1.06230839544,-2.09681721643,0.0001024,1.0628487,0.000265661910141,0.000257678423768
88,1.05835027378,-2.81719527319,0.0001152,1.05903935,0.000219030172294,0.000244596540393
89,1.05487363943,-1.26970037152,0.000128,1.0551702,0.000171632173557,0.000233567361605
90,1.0517936986,-2.47515337853,0.0001408,1.0523484,0.000206786730715,0.00022410789039
91,1.04904476317,-2.91197020279,0.0001536,1.0496734,0.00019675834671,0.000215880241251
92,1.04657510124,-2.13668812893,0.0001664,1.0470209,0.000206723183267,0.000208640071214
93,1.04434338018,-2.11180838952,0.0001792,1.0447704,0.000177186178919,0.000202205758596
94,1.04231615278,-0.661768419487,0.000192,1.04244615,0.000207109708548,0.000196439139791
95,1.04046604414,-2.31317732391,0.0002048,1.0409084,0.000201321861704,0.000191233010482
96,1.03721039555,-0.138074278993,0.0002304,1.03723555,0.000162183930693,0.000182180575256
97,1.03443600061,-0.061869829123,0.000256,1.0344468,0.000176883020666,0.000174550151335
98,1.03204217915,0.29153018922,0.0002816,1.0319932,0.000132333094878,0.000168007133741
99,1.02995477045,0.501612387164,0.0003072,1.02987335,0.000151634532264,0.000162317461334
100,1.02811788903,1.87995338436,0.0003327999,1.02782215,0.000156003033224,0.000157311896591
101,1.02648856117,3.06683949945,0.0003583999,1.02601975,9.99259444539e-05,0.000152864593711
102,1.02503320785,3.30439466838,0.0003839999,1.02454125,0.0001931600486,0.000148879869255
103,1.02372517545,2.4729273759,0.0004095999,1.0233659,0.000222143769888,0.000145283463314
104,1.02146933872,4.23237341209,0.0004607999,1.0208809,0.000100425990162,0.000139032799632
105,1.01959239425,4.73092990182,0.0005119999,1.01895955,8.96738109762e-05,0.00013376741272
106,1.01800600893,3.69468953829,0.0005631999,1.01752845,0.000133306329088,0.000129255496061
107,1.01664745871,4.03845027252,0.0006143999,1.0161413,0.000113693383713,0.000125334886147
108,1.01547093904,3.56423877792,0.0006655999,1.0150365,0.000132526950089,0.000121888309689
109,1.01444219931,2.99127763016,0.0007167999,1.01408675,0.000115687658698,0.000118828591876
110,1.01353510322,4.29671590175,0.0007679999,1.0130363,0.000113710050128,0.000116089412458
111,1.01272935387,3.28776738428,0.0008191998,1.0123558,0.000116675845829,0.000113619312833
112,1.01136105926,6.69117809906,0.0009215999,1.0106295,8.49212723645e-05,0.00010933190615
113,1.01024336492,4.40393034204,0.001024,1.00977775,0.000128154455151,0.000105727131311
114,1.00931366121,4.59510318403,0.0011264,1.008842,0.000100698634549,0.000102644312672
115,1.00852859368,4.46923128749,0.0012288,1.0080818,0.000101878373564,9.99710356642e-05
116,1.00785718063,6.22969910315,0.0013312,1.007249,7.84756331609e-05,9.76260046168e-05
117,1.00727668782,5.40496462089,0.0014336,1.00676025,0.00010318049416,9.55487880838e-05
118,1.00677005319,5.97750869484,0.001536,1.00621,0.000113781369301,9.36934120434e-05
119,1.00632422101,5.64874228319,0.0016384,1.0058044,8.42009619898e-05,9.20242027394e-05
120,1.00557645886,5.81528890234,0.0018432,1.0050581,6.13183047711e-05,8.91372495307e-05
121,1.00497470092,7.30495296268,0.002048,1.0043412,9.4324615027e-05,8.67221074493e-05
122,1.00448064618,7.01859198648,0.0022528,1.0038864,0.000105943862493,8.46674349195e-05
123,1.00406825047,6.74405047856,0.0024576,1.0035092,9.74211886604e-05,8.28953565318e-05
124,1.003719195,5.96678023753,0.0026624,1.0032338,0.000112310921107,8.1349569429e-05
125,1.00342022717,5.42676233364,0.002867199,1.00298615,8.93851574648e-05,7.99882411628e-05
126,1.00316152207,5.98089377026,0.003071999,1.00269035,0.000101173867056,7.87795412321e-05
127,1.00293565098,7.91454940676,0.003276799,1.0023207,8.93261747754e-05,7.76987980367e-05
128,1.00256076608,6.97805904721,0.003686399,1.0020315,6.53031967058e-05,7.5847176499e-05
129,1.00226290923,5.43347456041,0.004096,1.0018591,7.84616753581e-05,7.43187847659e-05
130,1.00202111869,3.74015292709,0.004505599,1.00174795,6.41893088839e-05,7.30367714514e-05
131,1.0018213364,4.47043641031,0.004915199,1.0014997,7.57914606008e-05,7.19474271114e-05
132,1.00165379604,4.10558968644,0.005324799,1.00136225,6.28126927858e-05,7.10119773216e-05
133,1.00151150659,3.07623269018,0.005734399,1.00129555,7.97589328853e-05,7.02016421166e-05
134,1.00138933686,4.19438357461,0.006143999,1.00109785,8.55409923662e-05,6.94945634438e-05
135,1.001283439,2.63219061684,0.006553599,1.00110215,8.31162822496e-05,6.88738102388e-05
136,1.00110935727,1.51026497275,0.007372799,1.0010069,7.4225228191e-05,6.78405938093e-05
137,1.00097264484,2.16706888015,0.008191999,1.0008274,5.81192911175e-05,6.7023639398e-05
138,1.00086278247,2.04808419322,0.009011199,1.00072685,5.34791209258e-05,6.63705482318e-05
139,1.00077280492,0.423038822502,0.009830398,1.00074495,4.83523254353e-05,6.58448267285e-05
