delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
0.032768,1.003574333,1.000997203,1.002769133,0.001076685,0.00068644,0.000467592
0.0360448,1.003655,1.000856907,1.002404,0.001244385,0.000696279,0.000342562
0.03932159,1.003022733,1.000585483,1.002150067,0.001368435,0.000713316,0.000314951
0.04259839,1.002327067,1.000572743,1.002008133,0.00111288,0.000650118,0.000400386
0.04587519,1.00234894,1.000706427,1.001872667,0.001537724,0.000729428,0.000401134
0.04915199,1.001924553,1.00053358,1.001574667,0.001134225,0.000894197,0.000478225
0.05242879,1.001750967,1.0002969,1.0014256,0.001379893,0.000807878,0.000551413
0.05898239,1.001868067,1.000488393,1.001324933,0.001047086,0.000660738,0.000403678
0.06553599,1.001742067,1.00041747,1.0011582,0.00100927,0.000714912,0.0004688
0.07208959,1.002076933,1.000273913,1.000914333,0.001021054,0.000777888,0.000556503
0.07864319,1.001513993,1.00025354,1.000930667,0.001199508,0.000585755,0.000449374
0.08519679,1.00142488,1.000161203,1.000979667,0.001117102,0.000626794,0.000314723
0.09175038,1.001517847,1.00000494,1.000756333,0.001298243,0.000531897,0.000413852
0.09830398,1.00087446,1.000156073,1.000649133,0.00091733,0.000596707,0.00036332
0.1048576,1.00118782,1.000059023,1.0005994,0.00095925,0.000491297,0.000450185
0.1179648,1.001056427,1.00031227,1.000742333,0.001007609,0.000509711,0.000320094
0.131072,1.000911473,1.000124727,1.0005548,0.000731961,0.000561759,0.000372613
0.1441792,1.001021707,1.000157727,1.000563933,0.00076798,0.000551241,0.00031424
0.1572864,1.000694873,0.999939867,1.000443807,0.000689696,0.000462321,0.000353182
0.1703936,1.000813993,0.999969117,1.0006304,0.000844379,0.000445792,0.000297847
0.1835008,1.000818913,1.000214693,1.00056776,0.000750687,0.000531973,0.00036157
0.196608,1.00080416,1.000398767,1.00046262,0.000534212,0.000568372,0.000258531
0.2097152,1.001034733,1.000236573,1.000383567,0.000962725,0.000548871,0.000429123
0.2359296,1.000618927,0.999979323,1.000230407,0.000447504,0.000457675,0.000307281
0.262144,1.000507447,1.000047237,1.0001332,0.000658506,0.000435059,0.000272848
0.2883584,1.00058438,0.999944197,1.00023762,0.00073713,0.000356994,0.000299212
0.3145728,1.000544993,0.999973713,1.000268273,0.000964225,0.000517642,0.000261832
0.3407871,1.000420013,0.999888777,1.000124793,0.000588845,0.000433705,0.000302677
0.3670015,1.000916433,1.000116887,1.0001866,0.000620676,0.000457984,0.0003062
0.3932159,1.000614853,1.00026974,1.000331193,0.000794578,0.000425564,0.000283863
0.4194303,1.000660973,1.000155407,1.0001659,0.000481526,0.000458345,0.000339093
0.4718591,1.000573333,1.00020225,1.000062447,0.000602115,0.000356926,0.000325805
0.5242879,1.00051994,1.000156167,1.00011622,0.000593468,0.000409856,0.000234316
0.5767167,1.000402367,0.99992475,0.999981193,0.000582926,0.00041948,0.000223956
0.6291455,1.00046642,1.000095393,1.000081587,0.000372461,0.000312342,0.000240902
0.6815743,1.00053478,1.00013915,1.000135607,0.000658267,0.000368309,0.000251013
0.7340031,1.0005152,1.000229153,1.000107453,0.000530905,0.000426376,0.00022057
0.7864318,1.000484307,1.000049903,1.00014612,0.000575422,0.000305872,0.000197403
0.8388606,1.00045454,1.000157897,1.000099747,0.000424626,0.000400909,0.000265376
