delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
0.0006656,1.231257059,1.077074559,1.124613529,0.0042336,0.002902626,0.001074329
0.0007168,1.221023235,1.073692941,1.119470882,0.007327311,0.002835039,0.001106862
0.000768,1.210890588,1.071906618,1.114602647,0.008883938,0.002765528,0.001240643
0.0008192,1.200941471,1.068895441,1.110136471,0.007617374,0.002872071,0.001000189
0.0009216,1.181519412,1.064878529,1.102565294,0.003824082,0.002406963,0.000998565
0.001024,1.167695294,1.060603824,1.095556176,0.003955767,0.002278081,0.000972083
0.0011264,1.155468529,1.057101471,1.089835,0.003063164,0.001691385,0.001332041
0.0012288,1.145339118,1.0547225,1.084490882,0.003488743,0.001989958,0.001310526
0.0013312,1.135734706,1.051932206,1.079694412,0.002430095,0.001945776,0.001108634
0.0014336,1.129229118,1.049112647,1.075508235,0.004816793,0.001898305,0.001221275
0.001536,1.120511471,1.046842647,1.071772941,0.003600778,0.001607057,0.000891943
0.0016384,1.113947353,1.044679706,1.068117647,0.002229762,0.002119865,0.00083954
0.0018432,1.101789412,1.041404853,1.062195588,0.002710034,0.001493678,0.001003045
0.002048,1.093108529,1.037853529,1.057475882,0.003209649,0.001596967,0.001100947
0.0022528,1.085061765,1.035533529,1.053094412,0.001903081,0.001304455,0.001083379
0.0024576,1.077050588,1.033093676,1.049272941,0.003442203,0.00158373,0.001007007
0.0026624,1.072569118,1.031303088,1.045883529,0.003257268,0.001402694,0.001212946
0.002867199,1.069283235,1.029335588,1.042909118,0.003030379,0.001217925,0.001067261
0.003071999,1.063673824,1.028083088,1.040488529,0.004345239,0.001458318,0.000977098
0.003276799,1.060022059,1.026318235,1.037908824,0.003741991,0.001592695,0.000818263
0.003686399,1.053379706,1.023580588,1.034226176,0.002309654,0.001214985,0.000654798
0.004096,1.048582647,1.021632794,1.030914412,0.002231087,0.001418307,0.000709077
0.004505599,1.043774412,1.019750882,1.028358235,0.001664404,0.001334218,0.000846817
0.004915199,1.040676765,1.018285147,1.025912353,0.002249145,0.000996724,0.000765418
0.005324799,1.036670882,1.017003529,1.023950882,0.002795723,0.001176338,0.000670049
0.005734399,1.034227941,1.015922941,1.022274706,0.002301671,0.00121979,0.000830453
0.006143999,1.032547353,1.014983824,1.020604412,0.001829874,0.001134481,0.000653899
0.006553599,1.030488824,1.014095588,1.019410882,0.002563586,0.000944783,0.000569572
0.007372799,1.027494706,1.012611176,1.017325882,0.001434196,0.000914397,0.000307501
0.008191999,1.024320294,1.011248824,1.015452353,0.00112288,0.001222843,0.000424887
0.009011199,1.022228824,1.009907941,1.013899118,0.002135334,0.00099418,0.000446069
0.009830398,1.021300294,1.0092,1.012646176,0.002350831,0.001120747,0.000526706
0.0106496,1.019895588,1.008524118,1.011796765,0.002232279,0.001003941,0.000533108
0.0114688,1.017719412,1.008224265,1.011072647,0.001970925,0.00092129,0.000609828
0.012288,1.016234706,1.007625588,1.010235,0.00207762,0.001166003,0.000707344
0.0131072,1.014701765,1.006902059,1.009502353,0.002351316,0.001273055,0.000832087
0.0147456,1.013506471,1.006132647,1.008407059,0.001516775,0.001172808,0.00075088
0.016384,1.013026471,1.005579118,1.007704412,0.001655283,0.000937261,0.000454492
0.0180224,1.011741471,1.00508,1.006773529,0.001360445,0.001140715,0.000542338
0.0196608,1.010793235,1.004501471,1.006170882,0.002043716,0.00099081,0.000601931
0.0212992,1.009413824,1.003965441,1.005745588,0.001462215,0.000693264,0.000470287
0.0229376,1.009044412,1.003622647,1.005214412,0.001639256,0.000723848,0.000480696
0.024576,1.009065588,1.003529412,1.004935882,0.001226273,0.000803365,0.000611622
0.02621439,1.008098824,1.003247353,1.004626176,0.00162281,0.00087763,0.000511035
0.0294912,1.007842059,1.002671176,1.004114706,0.001508298,0.001018427,0.000559751
0.032768,1.006787353,1.002229559,1.003667941,0.001025171,0.000720326,0.000481051
0.0360448,1.006489706,1.002147353,1.003301765,0.000598035,0.00077897,0.000625988
0.03932159,1.005875294,1.001660294,1.003025,0.000454775,0.000874711,0.000465998
0.04259839,1.005285588,1.001688868,1.002817941,0.001608048,0.000464188,0.000504163
0.04587519,1.005156765,1.0017125,1.002812353,0.001037301,0.000876631,0.000601563
0.04915199,1.005455,1.001862941,1.002622059,0.001219477,0.000727879,0.000578515
0.05242879,1.004868824,1.001608,1.002458824,0.001680057,0.00069912,0.000334315
0.05898239,1.004862941,1.001349088,1.002144706,0.001047814,0.000743233,0.000387081
0.06553599,1.004853529,1.001300721,1.001927059,0.001104882,0.000836964,0.000452752
0.07208959,1.004054118,1.001174676,1.001923824,0.001240357,0.000695534,0.000529499
0.07864319,1.004076765,1.001053029,1.001702353,0.001167897,0.000647758,0.000326792
0.08519679,1.004271176,1.000736088,1.001547059,0.001227676,0.000623415,0.000399475
0.09175038,1.004088529,1.000491441,1.001303824,0.000933312,0.00083844,0.000551186
0.09830398,1.003577941,1.000582029,1.001430882,0.000955741,0.000827297,0.000505354
0.1048576,1.003706765,1.000686662,1.001428529,0.000999147,0.000712301,0.00050157
0.1179648,1.003394118,1.000659647,1.001291471,0.000631699,0.00054718,0.000420103
0.131072,1.003346765,1.000446029,1.001048529,0.000416198,0.000757403,0.000471192
0.1441792,1.003137647,1.000295176,1.001097059,0.001077596,0.000902639,0.000449562
0.1572864,1.002965294,1.000222691,1.00111,0.000735838,0.000539636,0.000481838
0.1703936,1.003230588,1.000273456,1.001190882,0.000680466,0.000666874,0.000315462
0.1835008,1.003049118,1.000233309,1.001107647,0.000743682,0.000590493,0.00035
0.196608,1.002855,0.999913912,1.000916765,0.000944106,0.000538129,0.000414444
0.2097152,1.002788824,0.999910897,1.000908235,0.00114398,0.000602934,0.000360846
0.2359296,1.002901176,1.000179794,1.000847647,0.00085712,0.000462579,0.000333954
0.262144,1.002731176,1.000397015,1.000955882,0.000602703,0.000366571,0.00038992
0.2883584,1.002706176,1.000171559,1.001013853,0.000712962,0.000236399,0.000329486
0.3145728,1.003185882,1.000299426,1.000963824,0.000629388,0.000491384,0.000446843
0.3407871,1.002437647,1.000184265,1.000782941,0.000742792,0.000416803,0.00035404
0.3670015,1.002649412,1.000345971,1.000856176,0.000497515,0.000596988,0.000357436
0.3932159,1.002834118,1.000393735,1.000757941,0.000713115,0.000545481,0.000363249
0.4194303,1.002330588,1.000189059,1.000577,0.000842856,0.000327067,0.00022921
0.4718591,1.002247059,1.000057618,1.000613529,0.000214694,0.000319513,0.00026746
0.5242879,1.002055588,0.999994824,1.000608735,0.000495756,0.000309331,0.000317492
0.5767167,1.001965588,1.000158838,1.000696765,0.000419625,0.000385797,0.000360932
0.6291455,1.001876765,1.000192765,1.000550882,0.000488111,0.000321791,0.00026649
0.6815743,1.001497941,0.999979132,1.000447529,0.000561115,0.000243034,0.000323412
0.7340031,1.001419647,1.000117368,1.000506235,0.000661089,0.000323385,0.000252144
0.7864318,1.001639176,1.000127897,1.000454618,0.000529865,0.000407176,0.000259614
0.8388606,1.001421765,1.000188338,1.000522971,0.000411254,0.000367619,0.000159805
0.9437183,1.001416765,1.000066559,1.000385412,0.00043635,0.000427021,0.000199132
1.048576,1.001443588,1.000029809,1.000357794,0.000307978,0.000253141,0.000186259
1.153433,1.001172853,1.000094971,1.000311353,0.000378931,0.000272285,0.000295633
1.258291,1.000931,1.000023294,1.000260676,0.000480475,0.000327814,0.000196662
1.363149,1.000935794,1.000044971,1.000305118,0.000462042,0.000301553,0.000138541
