delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
0.262144,1.002731,1.000166775,1.0008268,0.000391354,2.11E-04,2.17E-04
0.2883584,1.0025055,1.000135675,1.0008025,0.000353886,0.000307524,1.62E-04
0.3145728,1.0026675,1.000187425,1.000733,0.000355165,1.91E-04,1.63E-04
0.3407871,1.0027665,0.999976025,1.0005955,0.000369382,0.000239874,9.20E-05
0.3670015,1.0025575,1.00028955,1.000721,0.000326734,0.000264775,1.69E-04
0.3932159,1.0023535,1.000058575,1.0004453,0.000354804,0.000265069,1.17E-04
0.4194303,1.002128,1.000382725,1.000468,0.000423954,2.03E-04,1.98E-04
0.4718591,1.002053,1.0002446,1.00042855,0.00024669,0.000249069,1.17E-04
0.5242879,1.0027165,1.000160525,1.0005455,0.000334292,0.00032744,1.08E-04
0.5767167,1.0022035,1.000062775,1.00043475,0.000248,0.000256933,1.73E-04
0.6291455,1.0021585,0.999928375,1.00035875,0.000388967,2.00E-04,1.30E-04
0.6815743,1.002016,1.0001039,1.0004014,0.000273854,0.000226007,2.01E-04
0.7340031,1.00221,1.00024655,1.0002987,0.000353432,2.23E-04,1.92E-04
0.7864318,1.001864,1.000097975,1.00034375,0.000249782,1.82E-04,2.15E-04
0.8388606,1.0021325,1.000356625,1.00043755,0.000281393,0.000229269,1.60E-04
0.9437183,1.00178,1.000085075,1.0003178,2.15E-04,1.69E-04,1.50E-04
1.048576,1.0016895,1.000075025,1.00031875,0.000266821,1.38E-04,1.18E-04
1.153433,1.0016305,1.000027675,1.000091,0.000247132,1.28E-04,9.18E-05
1.258291,1.001481,1.00015205,1.000392,2.22E-04,1.59E-04,1.18E-04
1.363149,1.001405,1.0001526,1.0001868,1.84E-04,0.000289884,1.24E-04
1.468006,1.0014755,1.000169825,1.0004175,2.07E-04,1.32E-04,1.24E-04
1.572864,1.00154,1.0000296,1.0002556,0.00025344,1.79E-04,9.47E-05
1.677721,1.00116,1.0000432,1.00028315,0.000225719,0.000273868,1.03E-04
1.887437,1.0009485,0.999995825,1.00021635,1.64E-04,1.54E-04,1.10E-04
2.097152,1.000869,1.000000075,1.00023335,1.38E-04,1.38E-04,1.05E-04
2.306867,1.00051045,0.999990275,1.0001895,1.98E-04,1.95E-04,1.21E-04
2.516582,1.000733,1.00007315,1.0001816,1.89E-04,1.60E-04,1.11E-04
2.726297,1.000736,0.99995,1.0001017,0.000250419,7.83E-05,9.52E-05
2.936012,1.000602,1.0000824,1.0000916,1.50E-04,1.61E-04,8.15E-05
3.145727,1.0003636,0.9999577,1.0001692,1.45E-04,1.25E-04,9.02E-05
3.355443,1.00023595,0.99984215,1.0001085,2.11E-04,1.85E-04,7.12E-05
3.774873,1.00001485,0.999932325,1.0001355,1.51E-04,1.36E-04,4.17E-05
4.194304,1.0001856,0.999852475,1.00010735,2.00E-04,1.19E-04,9.40E-05
4.613734,0.99996135,0.999973,1.00009745,1.20E-04,1.39E-04,8.88E-05
5.033164,0.999965,0.999885225,1.00008365,1.07E-04,1.23E-04,8.35E-05
5.452594,1.00010395,1.0000173,0.9999899,1.89E-04,1.18E-04,3.92E-05
5.872025,0.99991375,0.9999237,1.00002295,1.34E-04,1.25E-04,6.32E-05
6.291455,0.99981265,0.9999536,1.000079,0.000249396,1.11E-04,5.45E-05
6.710885,0.9999223,0.999934025,0.99997135,1.74E-04,1.11E-04,7.64E-05
7.549746,1.00001615,0.99999035,1.00006405,7.91E-05,9.72E-05,8.34E-05
8.388607,1.00014335,1.000060125,1.00007795,1.48E-04,1.26E-04,6.54E-05
9.227468,1.0000689,1.00000445,1.0000009,1.73E-04,1.05E-04,2.92E-05
10.06633,1.00009405,0.9999411,1.00003255,1.66E-04,7.77E-05,7.26E-05
10.90519,1.0001079,0.9998965,0.99997295,1.73E-04,1.10E-04,5.65E-05
