delta_t,meanB,meanBR,meanR,stdB,stdBR,stdR
0.05898239,1.004707,1.001277775,1.0026225,0.000584888,0.000411389,0.000373342
0.06553599,1.0043335,1.00076935,1.002732,0.000820164,0.000387146,0.000322107
0.07208959,1.0034945,1.000758825,1.0021715,0.000696954,0.000324034,0.000373198
0.07864319,1.0038685,1.000397575,1.0021055,0.000663676,0.000392654,0.00039606
0.08519679,1.0038075,1.000294625,1.00189595,0.000338272,0.000454611,0.000486327
0.09175038,1.0034295,1.000206725,1.0020645,0.000739387,0.000446145,0.000382336
0.09830398,1.0027961,1.0003354,1.001886,0.000735581,0.000478343,0.000294015
0.1048576,1.00359555,1.000385775,1.0019905,0.000969173,0.000332941,0.00034467
0.1179648,1.0031105,1.000498825,1.0017381,0.00029766,0.000538914,0.000385304
0.131072,1.0032295,1.000551325,1.001561,0.000410878,0.000503765,0.000249028
0.1441792,1.003633,1.00037615,1.0016425,0.000593589,0.000295675,0.000320213
0.1572864,1.0034875,1.000964925,1.001516,0.000475766,0.000364202,0.000308676
0.1703936,1.00322915,1.000189125,1.001487,0.000738442,0.000388592,0.000228775
0.1835008,1.0030575,1.0001483,1.0012525,0.000498311,0.000265651,2.16E-04
0.196608,1.002833,1.0003626,1.001212,0.00053367,0.000331092,0.00025401
0.2097152,1.00271295,1.00017545,1.00115,0.000756457,0.000383589,2.02E-04
0.2359296,1.0026885,1.00011615,1.001335,1.90E-04,0.000303039,0.000267382
0.262144,1.002989,1.000139875,1.0010485,0.000377299,0.000362138,1.79E-04
0.2883584,1.0030675,1.0000095,1.0008315,0.000283786,0.000243701,2.02E-04
0.3145728,1.0025,0.99996945,1.0010105,0.000427012,0.000321034,1.82E-04
0.3407871,1.0020435,0.999998875,1.0009295,0.00037202,0.000245296,1.89E-04
0.3670015,1.0017597,1.000093675,1.000724,0.000453105,1.91E-04,1.52E-04
0.3932159,1.002508,1.00014075,1.00081,0.000362653,0.000492843,1.91E-04
0.4194303,1.002212,0.9999647,1.0007915,0.000486159,0.000245789,0.000303081
0.4718591,1.0020055,1.00017825,1.0005985,0.00031059,2.22E-04,1.49E-04
0.5242879,1.001785,1.000245075,1.0005085,0.00028197,1.36E-04,1.17E-04
0.5767167,1.0020915,1.0002216,1.00068645,0.000380272,1.34E-04,1.69E-04
0.6291455,1.00265965,1.000231475,1.00068685,0.000503778,1.84E-04,2.16E-04
0.6815743,1.0020335,1.000099775,1.0004983,0.000419326,2.10E-04,1.77E-04
0.7340031,1.0018205,1.00021955,1.000694,0.000321651,2.13E-04,1.58E-04
0.7864318,1.00188,1.00033685,1.0005911,0.00030508,2.16E-04,0.000235457
0.8388606,1.0015074,1.00010145,1.00040825,0.000467329,0.000292007,1.68E-04
0.9437183,1.0017525,1.000215325,1.0004922,0.000262677,1.47E-04,1.35E-04
1.048576,1.0016835,0.9999405,1.0003584,0.000224145,1.68E-04,1.61E-04
1.153433,1.00154225,1.000014725,1.0004355,0.000478472,2.11E-04,1.30E-04
1.258291,1.00146075,1.000215375,1.0004737,0.000391605,1.78E-04,1.27E-04
1.363149,1.001467,1.0001765,1.0004775,0.000286922,1.62E-04,1.81E-04
1.468006,1.0015155,1.00019895,1.00040155,0.000362662,1.53E-04,1.63E-04
1.572864,1.0012595,1.000140325,1.0004358,0.000361048,1.81E-04,1.40E-04
1.677721,1.001344,1.0002227,1.00034235,0.000309051,1.49E-04,1.01E-04
1.887437,1.0012305,1.0001704,1.0003795,0.000289573,1.72E-04,6.81E-05
2.097152,1.00089145,1.000110275,1.00016615,0.000307777,1.82E-04,1.35E-04
2.306867,1.0008765,1.000277575,1.000309,0.000261626,1.35E-04,9.32E-05
2.516582,1.00077635,1.00015175,1.00030135,0.000262647,1.62E-04,1.06E-04
2.726297,1.0006927,1.000088475,1.00026645,0.000406431,1.51E-04,9.92E-05
2.936012,1.00052475,1.0001318,1.00010685,0.000269314,1.87E-04,1.19E-04
3.145727,1.00042445,1.00022225,1.00011215,0.000312137,2.03E-04,8.18E-05
3.355443,1.0004623,1.0001035,1.00015155,2.13E-04,1.48E-04,1.38E-04
3.774873,1.0002519,1.0000759,1.00009615,1.77E-04,1.46E-04,7.77E-05
4.194304,1.00042415,1.0000444,1.00011435,0.000246663,1.73E-04,7.20E-05
4.613734,1.00014655,1.0000157,1.0000515,0.000252034,6.91E-05,7.96E-05
5.033164,1.00032,1.00004535,0.9999994,2.11E-04,1.02E-04,9.47E-05
5.452594,1.00016965,1.000055325,1.0001017,1.91E-04,1.20E-04,1.27E-04
5.872025,1.00014405,1.00005385,1.00009455,0.000230532,1.95E-04,5.61E-05
6.291455,0.9999939,1.0000905,1.00007295,0.000267017,1.02E-04,1.09E-04
6.710885,0.9999438,1.0000439,1.00001015,1.04E-04,1.61E-04,8.39E-05
7.549746,1.00017275,1.000032025,1.00015555,1.50E-04,9.81E-05,9.84E-05
8.388607,1.00017415,1.000026125,1.0001583,1.68E-04,1.29E-04,1.23E-04
9.227468,1.00002755,1.000013825,1.0001313,1.51E-04,9.59E-05,1.02E-04
10.06633,0.99996485,0.999947475,1.0000541,1.89E-04,1.08E-04,9.00E-05
10.90519,1.000115,1.00001035,1.000044,1.62E-04,9.83E-05,9.77E-05
11.74405,1.00001185,1.00008645,1.00010245,1.96E-04,1.42E-04,8.89E-05
12.58291,1.0000678,1.000107925,1.0000649,1.61E-04,1.06E-04,8.81E-05
13.42177,1.00015865,1.00007885,1.00013905,1.67E-04,1.24E-04,1.12E-04
15.09949,1.00015975,1.0000733,1.0002015,0.000237545,1.28E-04,7.03E-05
16.77721,1.00012855,1.00006625,1.0001453,1.39E-04,1.06E-04,8.13E-05
18.45494,1.00006845,1.000043275,1.000099,1.41E-04,8.30E-05,7.17E-05
20.13266,0.99991155,1.00016855,1.000104,1.59E-04,1.04E-04,5.19E-05
21.81038,0.99994005,1.000098225,1.0000774,1.06E-04,6.23E-05,5.39E-05
23.4881,0.9999034,1.00002725,1.00007645,1.47E-04,1.08E-04,7.31E-05
25.16582,0.99998695,1.000045475,1.00004385,1.88E-04,9.34E-05,1.05E-04
26.84354,0.99995375,1.00006115,0.99998465,1.66E-04,9.09E-05,1.01E-04
30.19898,0.9998521,0.999958125,1.0000841,1.03E-04,1.31E-04,6.23E-05
33.55443,0.99967145,1.0000006,1.00004215,1.06E-04,1.01E-04,5.74E-05
36.90987,0.9998881,1.000067375,1.0000436,1.34E-04,1.00E-04,4.73E-05
40.26531,0.99990435,1.000007925,1.00013155,2.20E-04,1.21E-04,8.18E-05
43.62075,0.9999506,1.000060375,1.0000183,2.07E-04,1.15E-04,6.12E-05
46.9762,0.9999198,1.000052275,1.0000406,1.25E-04,9.58E-05,8.96E-05
50.33164,0.9999477,0.99998445,1.00005315,1.27E-04,1.34E-04,5.85E-05
53.68708,0.9997673,0.9998392,1.00006715,1.68E-04,1.37E-04,8.49E-05
60.39797,0.99991845,0.99999635,1.0000239,1.83E-04,7.03E-05,8.10E-05
67.10886,1.0002334,1.00003105,1.00002635,1.14E-04,1.21E-04,7.44E-05
73.81974,1.00004715,0.9999958,0.99999255,1.51E-04,1.07E-04,7.31E-05
80.53062,1.00009115,0.9999476,1.0000419,1.02E-04,6.01E-05,5.58E-05
87.24151,0.99996575,0.9999655,1.00001385,1.50E-04,7.98E-05,6.43E-05
93.95239,1.0000447,0.99992415,0.99993845,2.05E-04,1.64E-04,9.46E-05
100.6633,0.9998925,0.999955425,1.00001095,2.09E-04,1.22E-04,3.00E-05
107.3742,0.9998193,0.999970375,1.00008455,1.77E-04,9.80E-05,5.15E-05
120.7959,1.0000107,1.0000371,1.0000305,1.37E-04,9.10E-05,3.61E-05
134.2177,1.00001735,1.000021225,0.9999584,1.57E-04,6.69E-05,4.23E-05
147.6395,1.00015495,1.000036375,1.00008735,1.76E-04,7.73E-05,3.90E-05
161.0612,0.9999901,1.000038075,0.99995675,1.55E-04,8.42E-05,5.97E-05
174.483,0.99985775,1.0000115,1.00004365,1.68E-04,1.11E-04,4.35E-05
187.9048,1.0002102,1.000092175,1.00001965,1.82E-04,1.03E-04,5.93E-05
201.3266,0.99978665,0.99994375,1.0000151,1.34E-04,5.14E-05,4.61E-05
214.7483,1,1,1,0,0,0
241.5919,0,0,0,0,0,0
268.4354,0,0,0,0,0,0
295.279,0,0,0,0,0,0
322.1225,0,0,0,0,0,0
348.966,0,0,0,0,0,0
375.8096,0,0,0,0,0,0
402.6531,0,0,0,0,0,0
429.4966,0,0,0,0,0,0
483.1837,0,0,0,0,0,0
536.8708,0,0,0,0,0,0
590.5579,0,0,0,0,0,0
644.245,0,0,0,0,0,0
697.9321,0,0,0,0,0,0
751.6191,0,0,0,0,0,0
805.3062,0,0,0,0,0,0
858.9933,0,0,0,0,0,0
